,workclass,fnlwgt,education,edu-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hrs-per-week,native-country,earnings,age
30075, Self-emp-not-inc,241469, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,30, United-States, <=50K,35
30076, Private,167990, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,14084,0,40, United-States, >50K,32
30077, Private,261929, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K,42
30078, Private,425804, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K,54
30079, Private,33394, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,35, United-States, >50K,36
30080, Private,72812, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,58
30081, Private,89040, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,39
30082, Local-gov,164518, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K,62
30083, Private,182740, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K,51
30084, Private,361875, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K,52
30085, Private,197130, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K,25
30086, Private,340335, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,26
30087, Private,293984, 10th,6, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K,26
30088, State-gov,261584, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K,59
30089, Private,170302, HS-grad,9, Never-married, Farming-fishing, Other-relative, White, Male,0,0,50, United-States, <=50K,21
30090, Private,481987, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,18, United-States, >50K,45
30091, Private,88449, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K,26
30092, Self-emp-not-inc,261897, 10th,6, Widowed, Farming-fishing, Unmarried, White, Male,0,0,20, United-States, <=50K,68
30093, Private,250552, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K,60
30094, Private,88513, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,18, United-States, <=50K,65
30095, Private,168293, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K,41
30096, Private,283921, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K,34
30097, Private,407043, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K,28
30098, Private,63745, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,40
30099, Private,49893, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K,57
30100, Private,241962, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K,37
30101, Private,338416, 10th,6, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, United-States, <=50K,34
30102, ?,212888, 11th,7, Married-civ-spouse, ?, Wife, White, Female,0,0,56, United-States, <=50K,21
30103, Federal-gov,310320, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, >50K,57
30104, Private,359972, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K,55
30105, Private,64643, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, ?, <=50K,51
30106, Private,125000, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K,56
30107, Private,286675, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K,32
30108, Private,165532, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K,18
30109, Private,349986, Assoc-voc,11, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,48
30110, Private,213140, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?, >50K,46
30111, Federal-gov,219155, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K,41
30112, Private,183612, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K,33
30113, Private,391114, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,33
30114, Private,219632, 5th-6th,3, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, <=50K,47
30115, Self-emp-inc,320124, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,15024,0,40, United-States, >50K,46
30116, Private,799281, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K,40
30117, Private,657397, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K,42
30118, State-gov,373432, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,55, United-States, >50K,31
30119, Private,168660, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K,51
30120, Private,191149, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,57, United-States, <=50K,44
30121, Private,356824, HS-grad,9, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K,37
30122, Private,191782, 11th,7, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K,25
30123, Self-emp-not-inc,29859, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,7688,0,60, United-States, >50K,63
30124, Private,204226, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K,52
30125, Local-gov,246862, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,3325,0,40, United-States, <=50K,42
30126, Private,496526, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,28
30127, Private,426431, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,10520,0,40, United-States, >50K,30
30128, Private,84154, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K,34
30129, Federal-gov,45937, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K,37
30130, Private,130021, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K,31
30131, Private,63021, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K,35
30132, Private,367306, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,25
30133, Private,65624, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K,38
30134, Self-emp-not-inc,144928, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K,43
30135, Private,117747, Some-college,10, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K,22
30136, Private,266681, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K,18
30137, Private,152035, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,26
30138, Private,190023, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K,36
30139, Private,233130, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K,43
30140, Private,149637, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K,21
30141, Federal-gov,224277, Some-college,10, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K,62
30142, Private,121559, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,26
30143, Self-emp-not-inc,230951, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,54
30144, Private,345285, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K,18
30145, Self-emp-not-inc,28367, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K,65
30146, Private,320744, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,3325,0,50, United-States, <=50K,41
30147, Private,243773, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K,31
30148, Private,151474, 9th,5, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K,56
30149, Private,135465, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,50
30150, Private,210781, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K,22
30151, Local-gov,359001, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K,36
30152, Private,119471, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K,48
30153, Private,226396, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K,30
30154, Private,283122, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K,35
30155, Self-emp-not-inc,326400, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K,37
30156, ?,169186, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,5, United-States, <=50K,32
30157, Private,158752, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K,56
30158, ?,208406, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,35, United-States, <=50K,29
30159, Private,96741, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K,41
30160, State-gov,255191, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,38
30161, Private,177733, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,35, Dominican-Republic, <=50K,34
30162, State-gov,137815, 12th,8, Never-married, Other-service, Own-child, White, Male,4101,0,40, United-States, <=50K,54
30163, ?,187203, Assoc-voc,11, Divorced, ?, Own-child, White, Male,0,0,50, United-States, <=50K,36
30164, Private,168515, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,42
30165, Private,122672, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K,33
30166, Private,195199, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K,21
30167, Local-gov,179813, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K,69
30168, Private,178623, Assoc-acdm,12, Never-married, Sales, Not-in-family, Black, Female,0,0,46, Trinadad&Tobago, <=50K,32
30169, Private,41890, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,50
30170, Private,373050, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?, <=50K,40
30171, Private,80430, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,45
30172, Private,198613, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K,31
30173, Private,330571, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K,24
30174, Private,209205, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K,28
30175, Private,132243, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K,21
30176, Self-emp-not-inc,237670, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K,43
30177, Private,193586, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K,22
30178, Self-emp-not-inc,197353, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50K,62
30179, Self-emp-not-inc,74538, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,25, United-States, <=50K,21
30180, Private,89718, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K,37
30181, Private,93169, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K,34
30182, Self-emp-not-inc,292915, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1825,12, United-States, >50K,74
30183, Private,328570, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States, <=50K,43
30184, Private,312157, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,25
30185, Private,193459, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K,43
30186, Private,236804, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,23
30187, Private,126223, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K,33
30188, State-gov,172281, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K,51
30189, Private,153894, Bachelors,13, Never-married, Sales, Unmarried, White, Female,0,0,40, Peru, <=50K,64
30190, Private,331395, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K,35
30191, Self-emp-not-inc,92472, 10th,6, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,3273,0,45, United-States, <=50K,69
30192, Private,318647, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K,32
30193, Private,332931, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K,20
30194, Self-emp-inc,76212, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K,66
30195, Private,301168, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K,31
30196, Private,440969, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K,22
30197, Private,154950, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,32
30198, Private,218343, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K,23
30199, Private,239577, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K,21
30200, Private,247936, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,2, Taiwan, <=50K,36
30201, Local-gov,203525, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,40, United-States, <=50K,62
30202, Private,182342, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K,24
30203, Private,25649, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K,45
30204, Private,243569, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3942,0,40, United-States, <=50K,27
30205, Private,187870, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,90, United-States, >50K,38
30206, ?,289116, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,5, United-States, <=50K,20
