,workclass,fnlwgt,education,edu-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hrs-per-week,native-country,earnings,age
26143, Private,105384, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,61
26144, Private,137591, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,10, Greece,0,24
26145, State-gov,324791, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,49
26146, Private,184303, Some-college,10, Separated, Priv-house-serv, Other-relative, White, Female,0,0,30, El-Salvador,0,25
26147, ?,314347, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States,0,66
26148, Private,274010, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0,29
26149, Private,321031, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,0,22
26150, Federal-gov,313929, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,57
26151, Private,394669, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1741,40, United-States,0,41
26152, Private,152951, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,29
26153, Private,247115, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States,0,20
26154, Private,175958, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1,47
26155, Private,109039, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,0,22
26156, Self-emp-inc,141326, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,1,59
26157, State-gov,74334, Masters,14, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,1,42
26158, Self-emp-not-inc,47462, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0,64
26159, Federal-gov,182344, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Black, Male,0,0,40, United-States,0,29
26160, State-gov,295912, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States,0,25
26161, Private,311495, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,62
26162, Private,236746, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,10520,0,45, United-States,1,44
26163, Private,187643, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States,0,21
26164, Private,282923, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States,1,60
26165, Private,501671, 10th,6, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States,0,46
26166, Federal-gov,29591, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Male,0,2258,40, United-States,1,44
26167, Private,301556, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States,0,21
26168, Private,187240, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States,0,18
26169, Private,219483, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,5013,0,32, United-States,0,39
26170, Private,594187, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1,33
26171, Private,200474, 1st-4th,2, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0,63
26172, Local-gov,152795, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States,1,52
26173, Private,230789, 9th,5, Never-married, Sales, Own-child, Black, Male,0,0,22, United-States,0,17
26174, Self-emp-inc,311231, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,50, United-States,1,45
26175, Private,114691, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0,31
26176, Private,194591, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0,35
26177, Private,114691, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1,31
26178, State-gov,42017, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,51
26179, Local-gov,383384, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0,48
26180, Private,29444, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,28
26181, Federal-gov,53727, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, ?,0,42
26182, Private,277022, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia,0,38
26183, Local-gov,113324, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,43
26184, Private,342709, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,30
26185, Private,179203, 12th,8, Never-married, Sales, Other-relative, White, Male,0,0,55, United-States,0,24
26186, Private,251474, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1,46
26187, Private,93730, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0,50
26188, Private,37894, HS-grad,9, Separated, Other-service, Other-relative, White, Male,0,0,35, United-States,0,22
26189, State-gov,272918, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, United-States,0,18
26190, Private,151411, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1,53
26191, Private,210648, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States,1,40
26192, Self-emp-not-inc,347491, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0,36
26193, Private,255885, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States,1,32
26194, Private,356838, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,12, United-States,0,39
26195, Private,216164, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,46
26196, Local-gov,288781, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,42, United-States,0,26
26197, Private,439779, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0,19
26198, Private,161638, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador,0,24
26199, Private,190525, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0,28
26200, Local-gov,276249, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0,25
26201, Private,147265, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,44
26202, Private,245090, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua,0,38
26203, State-gov,219682, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,0,42
26204, Private,392100, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,28
26205, Private,358682, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, ?,0,36
26206, Private,262244, Bachelors,13, Never-married, Sales, Not-in-family, Black, Male,0,0,60, United-States,1,47
26207, Private,171228, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3411,0,35, Guatemala,0,46
26208, Local-gov,218445, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico,0,21
26209, ?,182609, HS-grad,9, Never-married, ?, Own-child, Black, Female,0,0,25, United-States,0,19
26210, Private,509462, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0,35
26211, Private,213258, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,26
26212, Private,118401, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0,21
26213, Self-emp-not-inc,45814, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0,67
26214, Private,329733, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,1,54
26215, Private,29957, Masters,14, Never-married, Tech-support, Other-relative, White, Male,0,0,25, United-States,0,26
26216, Private,215854, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0,51
26217, Private,327766, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0,27
26218, Private,405765, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,1,27
26219, Private,80680, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0,39
26220, Private,177792, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States,1,32
26221, Private,273514, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,52
26222, Private,202373, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0,21
26223, Local-gov,332785, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,38, United-States,0,27
26224, Private,149640, 7th-8th,4, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0,46
26225, Private,40151, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0,42
26226, Self-emp-inc,183686, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,1,79
26227, Federal-gov,32801, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States,1,50
26228, ?,195282, HS-grad,9, Never-married, ?, Own-child, Black, Female,0,0,20, United-States,0,19
26229, Federal-gov,134026, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,2174,0,40, United-States,0,43
26230, Local-gov,96678, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0,51
26231, Private,174533, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States,1,45
26232, Private,180807, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,991,0,20, United-States,0,65
26233, Private,186324, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,5, United-States,1,66
26235, Private,212800, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Female,0,0,36, United-States,0,26
26236, Private,55360, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States,0,28
26237, Self-emp-not-inc,195253, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1,39
26238, Private,45156, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0,43
26239, Private,435469, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico,0,20
26240, Private,231287, Some-college,10, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States,0,29
26241, Private,168854, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1848,50, United-States,1,32
26242, Self-emp-not-inc,185057, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,3325,0,40, United-States,0,44
26243, ?,91670, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0,18
26244, Private,165517, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,60
26245, Private,73161, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,34
26246, Private,178792, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,0,60
26247, Private,32897, 11th,7, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0,38
26248, Private,250967, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,29
26249, Private,41901, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,1408,40, United-States,0,41
26250, Private,379779, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,49
26251, Private,217838, 5th-6th,3, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico,0,37
26252, Self-emp-not-inc,137527, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,2559,60, United-States,1,37
26253, Private,198965, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States,1,43
26254, Private,70645, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,4650,0,55, United-States,0,41
26255, Private,220644, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, ?,0,37
26256, Private,175081, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,60, United-States,0,19
26257, Private,180299, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,0,29
26258, Self-emp-not-inc,548664, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,0,40
26259, Private,278114, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,53
26260, Private,394927, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0,27
26261, Self-emp-not-inc,127482, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, England,1,44
26262, Private,236938, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, White, Female,0,0,38, United-States,0,29
26263, Private,232991, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico,0,25
26264, Private,34378, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0,38
26265, Self-emp-inc,81513, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1,48
26266, Private,106780, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,0,18
26267, Private,178596, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,1408,50, United-States,0,50
26268, Private,329026, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1,37
26269, Private,26490, Bachelors,13, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States,0,48
26270, Private,338033, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States,0,50
26271, ?,169303, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,6767,0,6, United-States,0,74
26272, Private,21154, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0,24
26273, Private,209449, Some-college,10, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States,1,34
26274, Private,389143, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0,19
26275, Private,101260, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0,39
26276, Private,198270, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0,40
26277, Private,45781, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,30
26278, Private,134566, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,27
26279, ?,283806, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,35, United-States,0,23
26280, ?,286869, 7th-8th,4, Widowed, ?, Not-in-family, White, Female,0,1668,40, ?,0,68
26281, Private,422813, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,46
